43.91077514, 18.31574363
43.80188803, 18.31632884
43.82337182, 18.46258984
43.84752246, 18.46821084
43.82850165, 18.394482
43.78730294, 18.37108365
43.88178759, 18.31540161
43.87507284, 18.4603085
43.89551996, 18.44093885
43.9118641, 18.42223728
43.86977272, 18.43356819
43.84217913, 18.4558697
43.83420984, 18.30359206
43.83996291, 18.42945301
43.90578229, 18.51181423
43.84927274, 18.48290289
43.81850409, 18.51378376
43.87955198, 18.34308327
43.78748993, 18.36189987
43.77397439, 18.39729733
43.8455215, 18.399416
43.9112424, 18.45827091
43.85262345, 18.29421148
43.86012961, 18.44680882
43.89140396, 18.51754452
43.773532, 18.44929516
43.9220463, 18.41077123
43.81095995, 18.34916834
43.85056473, 18.43246069
43.84145806, 18.39402662
43.87963754, 18.35374079
43.85317494, 18.30988112
43.8459323, 18.32704416
43.93070748, 18.36895644
43.87700991, 18.49963547
43.87351333, 18.29666691
43.80003116, 18.36403829
43.8382379, 18.34599038
43.80803792, 18.47504845
43.86414839, 18.30989925
43.88375553, 18.49442076
43.78365278, 18.473431
43.77888858, 18.4570361
43.76688581, 18.4053149
43.77256407, 18.44284076
43.90275184, 18.3138673
43.83205272, 18.50948547
43.80794799, 18.41108841
43.86858042, 18.37972039
43.91919637, 18.45401107
43.82270101, 18.43466466
43.77441811, 18.37040566
43.90708134, 18.40885236
43.91416406, 18.41708861
43.88918725, 18.43820208
43.90121832, 18.35312612
43.8265128, 18.44016729
43.87534575, 18.51702364
43.89079401, 18.44194332
43.91844652, 18.37722979
43.77786179, 18.43889892
43.85681772, 18.43752908
43.77151887, 18.42464251
43.89369681, 18.3779082
43.82246285, 18.34671212
43.81278901, 18.33040255
43.9029369, 18.47901685
43.79379093, 18.36039032
43.80410239, 18.37232208
43.78521529, 18.43012477
43.92354213, 18.3632836
43.94161923, 18.42107358
43.89666509, 18.46578141
43.83172756, 18.48865171
43.78918955, 18.47232432
43.82568736, 18.31750827
43.84737158, 18.3567094
43.89637716, 18.5055588
43.80645855, 18.38052611
43.85749815, 18.52536782
43.85016385, 18.52278093
43.85578706, 18.49497364
43.86171833, 18.37914168
43.79465933, 18.34013067
43.86413555, 18.43128788
43.80139578, 18.48211994
43.84111236, 18.33264413
43.87159045, 18.30260851
43.83335399, 18.45968033
43.89428739, 18.41605312
43.80939195, 18.47792433
43.93015006, 18.37375072
43.91161766, 18.33021415
43.82709142, 18.30157556
43.86016902, 18.47871793
43.91816129, 18.47624437
43.78151657, 18.39282944
43.81466886, 18.38082287
43.77174456, 18.44955511
43.87557737, 18.38383252
43.80143675, 18.40585118
43.8778726, 18.45891531
43.84883668, 18.49857154
43.78731411, 18.47988764
43.85560942, 18.39250554
43.87663551, 18.47887135
43.82890652, 18.52676632
43.78520955, 18.43904284
43.86192729, 18.29861206
43.90979358, 18.39935666
43.85103512, 18.41801821
43.78830631, 18.44250827
43.81362097, 18.43499332
43.93481827, 18.40721099
43.93981098, 18.42348367
43.77281641, 18.3822117
43.87564948, 18.37938338
43.83753801, 18.40468932
43.90589295, 18.31755421
43.82444733, 18.31248622
43.91103529, 18.47460251
43.85523916, 18.52745813
43.8434989, 18.41578052
43.80143843, 18.36895974
43.88203641, 18.36225114
43.84828174, 18.49920799
43.79739449, 18.40153414
43.81148074, 18.35842768
43.81066691, 18.38896038
43.82962185, 18.34960004
43.89619497, 18.46689189
43.88038569, 18.36632878
43.87786904, 18.44779219
43.7932181, 18.33588332
43.79152614, 18.49171425
43.92371694, 18.39631207
43.89848463, 18.50344557
43.8946141, 18.49690402
43.83338593, 18.38524263
43.92152762, 18.41700557
43.88168452, 18.49367732
43.89136306, 18.47964457
43.85750066, 18.44249936
43.82218102, 18.41646392
43.80944219, 18.34989873
43.83240923, 18.45871528
43.86185454, 18.53685425
43.94222794, 18.40325447
43.91659335, 18.39201162
43.852118, 18.44868747
43.87475399, 18.32069559
43.8893931, 18.48996726
43.84985796, 18.37180743
43.87795058, 18.39668851
43.82241745, 18.41688094
43.7985822, 18.4620935
43.92391616, 18.49429516
43.87549643, 18.46351534
43.84961076, 18.47391977
43.77431658, 18.39649041
43.9126351, 18.45063703
43.88425921, 18.41911438
43.89756287, 18.35691465
43.8781402, 18.39675542
43.82570934, 18.36340497
43.86329564, 18.36233844
43.81426301, 18.49520993
43.87251496, 18.32127015
43.84488451, 18.3719189
43.77494533, 18.36498119
43.81476671, 18.34580918
43.85406107, 18.51420405
43.88331246, 18.38485434
43.88747367, 18.43760696
43.8670867, 18.3246818
43.7742527, 18.39813583
43.90721771, 18.46447012
43.92105602, 18.46533358
43.85234458, 18.39308362
43.8531477, 18.37654356
43.79806244, 18.33799026
43.85441646, 18.3297226
43.79903385, 18.320115
43.84452402, 18.38041377
43.85234937, 18.52017283
43.7816646, 18.37885138
43.94225469, 18.37732353
43.86139327, 18.50714694
43.77137559, 18.38551273
43.88270538, 18.40975366
43.80424611, 18.32233907
43.91770112, 18.42512392
43.82863214, 18.32221465
43.90017506, 18.44140316
43.90389731, 18.41493111
43.8468287, 18.49194397
43.85055939, 18.32428558
43.84753075, 18.35081346
43.78727353, 18.43303015
43.82644187, 18.45440964
43.85926132, 18.30443733
43.81458058, 18.35855461
43.82457408, 18.46920712
43.76925068, 18.42283025
43.82351053, 18.35678982
43.89233128, 18.4954231
43.81371721, 18.42115459
43.88762447, 18.41748372
43.7978291, 18.39027636
